customer_id,age,gender,subscription_type,monthly_watch_hours,favorite_genre,devices_used,avg_session_time,monthly_subscription_cost,payment_method,support_tickets,ads_tolerance,days_since_last_login,number_of_profiles,binge_watch_frequency,content_rating_given,account_age_months,auto_renew_enabled,churn
OTT-01482,30,Female,Premium,43.0,Romance,5,1.98,458.82,UPI,1.0,Medium,16,5,Often,4.2,13,1,0
OTT-01483,55,Female,Standard,32.6,Comedy,3,3.84,261.3,Net Banking,0.0,Low,11,3,Sometimes,3.0,56,1,1
OTT-01484,30,Female,Standard,21.1,Action,4,,288.85,Credit Card,0.0,Medium,6,4,Sometimes,1.6,46,1,0
OTT-01485,37,Male,Basic,38.8,Drama,2,3.9,124.5,Net Banking,0.0,Medium,2,2,Never,2.4,9,0,1
OTT-01486,46,Male,Standard,10.7,Action,5,1.03,221.68,Credit Card,0.0,High,7,3,Often,2.8,35,1,0
OTT-01487,18,Male,Basic,22.4,Romance,4,1.99,109.39,Net Banking,2.0,High,1,2,Often,4.0,46,1,0
OTT-01488,18,Female,Standard,,Comedy,2,2.73,236.4,UPI,0.0,High,0,2,Often,4.3,36,1,0
OTT-01489,18,Male,Premium,11.5,Drama,4,0.5,368.26,Credit Card,1.0,Low,2,3,Sometimes,4.0,49,0,0
OTT-01490,50,Female,Basic,53.4,Thriller,1,6.26,99.67,Net Banking,1.0,Low,4,5,Rarely,2.9,47,1,0
OTT-01491,28,Female,Premium,52.2,Drama,2,2.65,465.4,Credit Card,4.0,High,10,4,Sometimes,3.7,44,1,0
OTT-01492,65,Male,Basic,29.3,Drama,4,1.2,105.75,Credit Card,3.0,Medium,6,3,Sometimes,2.2,46,1,0
OTT-01493,28,Female,Standard,42.0,Romance,2,2.22,263.79,UPI,0.0,Medium,13,2,Often,5.0,51,1,0
OTT-01494,37,Male,Basic,23.0,Documentary,2,1.05,116.33,Net Banking,2.0,Low,13,1,Rarely,1.7,10,0,0
OTT-01495,53,Male,Standard,16.9,Action,1,0.72,210.66,Credit Card,2.0,High,12,1,Rarely,3.9,5,0,1
OTT-01496,59,Male,Basic,57.5,Action,4,2.85,146.05,Credit Card,0.0,Medium,7,2,Sometimes,1.6,31,0,0
OTT-01497,59,Male,Standard,49.3,Thriller,3,2.57,281.19,Credit Card,3.0,Medium,10,3,Often,2.1,24,0,0
OTT-01498,49,Female,Standard,42.1,Romance,5,5.07,276.77,UPI,1.0,High,37,5,Rarely,4.0,32,1,0
OTT-01499,47,Male,Standard,9.7,Drama,2,0.58,254.92,UPI,,Low,12,3,Rarely,3.9,49,0,1
OTT-01500,42,Male,Standard,27.7,Documentary,2,1.73,221.08,Credit Card,2.0,Medium,13,4,Sometimes,1.5,49,0,0
OTT-01501,44,Female,Premium,64.3,Sci-Fi,2,3.81,469.43,Credit Card,0.0,Medium,3,1,Always,3.7,3,1,0
OTT-01502,28,Female,Standard,38.4,Action,2,2.5,234.3,UPI,0.0,Medium,6,2,Always,1.8,16,1,0
OTT-01503,25,Male,Basic,28.6,Action,5,1.22,140.73,Net Banking,0.0,Low,5,5,Often,4.9,57,1,0
OTT-01504,34,Female,Basic,28.2,Comedy,3,1.22,128.97,Net Banking,2.0,Medium,4,3,Often,3.4,41,1,0
OTT-01505,32,Female,Premium,28.3,Drama,1,2.79,445.1,Wallet,1.0,Medium,6,4,Rarely,1.0,49,1,0
OTT-01506,29,Male,Standard,5.8,Romance,3,0.5,261.27,Credit Card,,Medium,9,3,Sometimes,1.8,20,1,0
OTT-01507,43,Male,Standard,35.0,Action,5,1.44,200.24,Wallet,0.0,High,9,4,Often,1.9,44,1,0
OTT-01508,46,Male,Basic,37.6,Documentary,4,2.07,123.75,Credit Card,2.0,Low,18,3,Often,2.0,24,1,0
OTT-01509,36,Female,Standard,10.8,Romance,1,0.5,244.2,Wallet,0.0,High,10,5,Rarely,3.2,34,1,0
OTT-01510,52,Female,Basic,31.6,Drama,1,2.2,144.49,Credit Card,,Medium,20,5,Sometimes,,52,1,0
OTT-01511,21,Female,Premium,24.4,Drama,4,1.69,415.94,UPI,0.0,Medium,10,2,Rarely,2.7,48,1,0
OTT-01512,32,Female,Premium,14.4,Action,2,1.06,360.5,UPI,0.0,Low,4,5,Often,1.7,23,1,0
OTT-01513,26,Male,Basic,5.3,Thriller,5,0.63,121.13,UPI,0.0,Low,9,4,Often,3.7,55,1,1
OTT-01514,18,Male,Standard,21.1,Romance,4,0.89,264.62,Net Banking,2.0,Medium,13,2,Often,3.3,53,1,0
OTT-01515,34,Male,Basic,28.3,Romance,3,2.03,112.4,Net Banking,0.0,Low,11,5,Often,,55,1,0
OTT-01516,33,Female,Standard,37.5,Comedy,3,2.63,270.98,Wallet,0.0,High,18,1,Rarely,4.9,38,1,0
OTT-01517,53,Female,Premium,42.9,Documentary,4,2.05,474.26,UPI,3.0,Low,23,4,Often,2.6,2,1,0
OTT-01518,42,Male,Standard,30.5,Drama,5,1.8,286.46,UPI,0.0,High,4,2,Sometimes,1.9,41,0,0
OTT-01519,22,Female,Standard,15.7,Drama,1,1.11,215.94,Credit Card,0.0,Medium,0,4,Often,,5,1,0
OTT-01520,57,Male,Basic,55.9,Action,1,2.43,136.28,Wallet,0.0,Medium,10,2,Rarely,1.2,18,1,0
OTT-01521,49,Male,Premium,30.8,Action,2,1.4,493.6,UPI,2.0,Low,1,4,Sometimes,4.2,54,1,0
OTT-01522,41,Male,Standard,22.5,Action,5,0.91,298.13,Net Banking,2.0,Low,21,1,Sometimes,1.6,58,0,1
OTT-01523,32,Male,Standard,29.3,Comedy,3,1.55,269.13,UPI,4.0,Low,17,5,Never,3.7,53,0,1
OTT-01524,23,Male,Basic,50.2,Documentary,3,2.54,137.26,UPI,1.0,Medium,12,3,Always,2.9,50,1,0
OTT-01525,30,Male,Standard,58.9,Thriller,2,4.36,231.43,Wallet,0.0,Medium,26,3,Sometimes,4.4,29,1,0
OTT-01526,48,Male,Premium,24.5,Action,3,2.53,396.91,Credit Card,0.0,Medium,21,3,Rarely,3.9,10,1,0
OTT-01527,57,Male,Standard,73.0,Action,2,7.45,211.62,Credit Card,2.0,High,25,2,Rarely,1.7,42,1,0
OTT-01528,53,Female,Standard,48.4,Sci-Fi,2,2.55,285.66,Credit Card,3.0,Medium,13,5,Often,3.7,55,0,0
OTT-01529,29,Male,Standard,19.9,Documentary,4,2.0,242.24,Net Banking,3.0,Low,4,2,Never,1.9,42,1,0
OTT-01530,21,Other,Premium,36.0,Action,1,1.54,474.1,Credit Card,2.0,Low,0,2,Sometimes,1.7,50,1,0
OTT-01531,36,Male,Standard,19.7,Comedy,5,0.99,292.18,Credit Card,2.0,High,0,2,Sometimes,1.3,16,1,0
OTT-01532,18,Male,Basic,36.8,Romance,5,3.11,138.6,Credit Card,1.0,Low,15,2,Rarely,1.5,23,1,0
OTT-01533,38,Male,Standard,34.4,Thriller,1,2.7,275.39,UPI,2.0,Medium,2,5,Rarely,3.8,30,1,0
OTT-01534,33,Male,Standard,24.5,Romance,5,1.22,246.05,UPI,0.0,Low,3,3,Sometimes,5.0,6,0,1
OTT-01535,29,Female,Standard,62.1,Sci-Fi,3,2.82,220.28,Credit Card,0.0,Low,8,4,Sometimes,3.7,44,1,0
OTT-01536,18,Male,Premium,30.3,Drama,3,1.36,396.53,Wallet,0.0,Medium,1,2,Rarely,3.8,36,0,0
OTT-01537,41,Female,Standard,100.5,Drama,5,5.52,266.99,Wallet,1.0,Medium,42,5,Rarely,4.1,20,0,0
OTT-01538,28,Female,Basic,21.4,Action,4,2.01,99.85,Credit Card,0.0,Medium,16,1,Sometimes,4.6,16,0,0
OTT-01539,20,Female,Premium,37.2,Sci-Fi,5,1.7,420.98,Net Banking,0.0,Medium,8,4,Rarely,2.1,28,1,0
OTT-01540,18,Female,Standard,43.2,Romance,2,2.01,284.18,UPI,1.0,Low,23,2,Always,3.4,54,1,0
OTT-01541,34,Female,Standard,17.6,Comedy,2,0.79,205.69,Credit Card,0.0,Low,6,2,Often,1.9,57,1,0
OTT-01542,56,Male,Standard,22.5,Thriller,1,2.11,240.63,Credit Card,0.0,Medium,22,4,Sometimes,3.1,26,1,0
OTT-01543,54,Female,Standard,25.2,Documentary,3,1.28,279.52,UPI,4.0,Medium,17,4,Rarely,1.8,22,0,1
OTT-01544,29,Male,Basic,32.8,Romance,4,1.35,123.71,UPI,3.0,Low,0,2,Always,1.3,54,1,0
OTT-01545,27,Male,Premium,25.9,Sci-Fi,5,2.1,479.23,Credit Card,0.0,Medium,15,5,Sometimes,1.4,11,1,0
OTT-01546,40,Male,Premium,45.6,Sci-Fi,2,2.26,371.36,Net Banking,1.0,Medium,15,1,Always,4.9,1,0,0
OTT-01547,23,Female,Standard,17.6,Documentary,3,1.42,249.69,UPI,2.0,Low,3,5,Often,1.0,5,1,0
OTT-01548,38,Female,Standard,26.9,Romance,3,2.03,273.13,Net Banking,1.0,Medium,6,3,Never,3.8,49,1,0
OTT-01549,44,Male,Basic,30.1,Thriller,4,1.85,140.01,Credit Card,0.0,Medium,1,3,Often,4.5,43,1,0
OTT-01550,49,Female,Basic,15.6,Romance,4,0.67,148.89,UPI,2.0,Low,10,3,Sometimes,2.6,46,1,1
OTT-01551,33,Male,Standard,37.9,Romance,4,4.38,271.04,Credit Card,1.0,Medium,11,2,Often,3.8,41,0,0
OTT-01552,32,Male,Standard,35.9,Thriller,4,1.45,284.0,UPI,0.0,Medium,39,1,Rarely,2.4,42,0,0
OTT-01553,24,Male,Premium,35.2,Comedy,2,1.67,363.01,Net Banking,1.0,High,12,1,Never,3.1,36,1,0
OTT-01554,25,Male,Premium,39.3,Documentary,4,,394.4,Net Banking,,Medium,5,2,Sometimes,4.7,2,0,1
OTT-01555,32,Male,Standard,29.4,Sci-Fi,3,2.1,253.17,UPI,1.0,Low,1,2,Rarely,1.2,57,1,0
OTT-01556,39,Female,Standard,40.0,Thriller,3,2.47,269.11,Net Banking,2.0,Low,15,2,Sometimes,2.1,6,1,0
OTT-01557,45,Female,Basic,34.4,Action,5,1.5,134.1,Wallet,0.0,High,4,1,Never,1.4,27,0,0
OTT-01558,25,Male,Premium,12.5,Action,3,1.51,437.11,UPI,,High,28,2,Always,3.0,26,1,0
OTT-01559,52,Female,Standard,15.0,Action,3,,200.39,Credit Card,2.0,Low,3,4,Rarely,4.1,35,0,0
OTT-01560,31,Female,Basic,59.5,Action,2,6.65,142.25,Net Banking,,Low,2,4,Often,4.9,13,0,0
OTT-01561,34,Female,Standard,30.0,Documentary,3,3.01,289.91,Credit Card,0.0,Medium,9,4,Always,1.6,12,1,1
OTT-01562,26,Female,Premium,36.5,Drama,1,1.85,428.03,Wallet,1.0,Medium,24,2,Rarely,1.2,18,1,0
OTT-01563,18,Male,Premium,35.3,Comedy,3,2.95,354.85,UPI,1.0,Low,1,4,Sometimes,1.6,38,1,0
OTT-01564,45,Female,Basic,32.1,Drama,5,3.69,101.67,UPI,0.0,Medium,0,2,Often,4.9,42,0,1
OTT-01565,43,Female,Premium,75.2,Romance,5,6.97,390.75,Credit Card,,Low,34,4,Often,2.3,6,0,1
OTT-01566,31,Male,Basic,39.1,Romance,4,3.39,132.43,UPI,0.0,Low,1,2,Never,2.1,28,1,0
OTT-01567,35,Male,Basic,24.4,Thriller,2,1.16,108.31,Wallet,3.0,Low,9,5,Never,3.9,28,1,0
OTT-01568,41,Female,Premium,59.1,Action,5,3.17,498.35,Credit Card,0.0,Medium,2,3,Rarely,1.5,25,1,0
OTT-01569,18,Male,Premium,29.0,Thriller,1,1.41,380.83,UPI,0.0,High,1,5,Sometimes,2.4,5,1,0
OTT-01570,28,Other,Standard,37.7,Romance,1,2.64,238.08,Wallet,2.0,Medium,1,3,Never,1.6,59,1,0
OTT-01571,44,Male,Standard,33.6,Action,4,3.39,203.46,UPI,0.0,Low,12,3,Sometimes,4.9,15,0,0
OTT-01572,19,Female,Premium,59.2,Documentary,2,2.73,385.58,UPI,5.0,High,14,4,Sometimes,2.1,47,0,0
OTT-01573,38,Male,Premium,30.9,Sci-Fi,2,2.97,444.3,UPI,1.0,Low,1,3,Often,2.1,44,0,1
OTT-01574,18,Female,Premium,28.4,Comedy,3,1.96,405.19,UPI,2.0,Medium,1,3,Often,3.5,9,1,0
OTT-01575,40,Female,Standard,41.2,Romance,1,3.31,294.15,Credit Card,1.0,Medium,27,5,Often,1.1,45,1,0
OTT-01576,34,Male,Premium,47.7,Sci-Fi,1,3.66,438.41,Credit Card,2.0,Low,8,3,Never,3.6,48,0,1
OTT-01577,18,Female,Premium,58.5,Thriller,1,3.21,455.09,UPI,0.0,Low,15,2,Always,2.8,53,0,0
OTT-01578,48,Male,Basic,38.2,Sci-Fi,1,3.54,139.49,Wallet,1.0,High,0,2,Sometimes,1.7,2,1,1
OTT-01579,26,Male,Premium,48.3,Thriller,5,3.1,474.43,Credit Card,1.0,Medium,0,4,Always,2.9,49,1,0
OTT-01580,25,Male,Standard,50.2,Romance,2,2.66,255.24,Credit Card,3.0,Low,5,5,Often,5.0,9,1,0
OTT-01581,37,Female,Standard,29.2,Drama,3,1.28,219.22,UPI,0.0,High,8,1,Sometimes,4.4,26,0,0
OTT-01582,48,Male,Standard,28.3,Documentary,5,1.98,285.62,Net Banking,0.0,Low,4,5,Often,4.9,23,1,0
OTT-01583,22,Male,Basic,21.4,Documentary,2,1.59,133.21,Credit Card,1.0,Low,12,1,Rarely,4.7,51,1,0
OTT-01584,35,Male,Standard,18.5,Comedy,4,1.3,294.13,Wallet,0.0,Medium,11,3,Rarely,4.3,28,1,0
OTT-01585,40,Female,Premium,18.0,Documentary,1,1.09,395.71,Credit Card,1.0,Medium,5,1,Never,2.3,6,1,0
OTT-01586,43,Female,Basic,17.7,Sci-Fi,3,1.33,111.57,Wallet,0.0,Low,0,3,Often,3.9,58,1,0
OTT-01587,37,Male,Standard,35.9,Documentary,2,2.93,298.98,UPI,1.0,Low,9,5,Always,2.6,4,0,0
OTT-01588,30,Male,Premium,8.4,Sci-Fi,4,0.58,479.5,Net Banking,0.0,Medium,2,5,Often,2.7,30,1,1
OTT-01589,25,Female,Standard,50.7,Romance,1,2.39,282.13,UPI,0.0,Medium,4,4,Always,4.5,57,1,0
OTT-01590,36,Male,Standard,25.7,Documentary,4,2.09,261.11,Net Banking,3.0,High,0,4,Always,1.8,47,1,0
OTT-01591,22,Female,Standard,27.0,Romance,4,1.21,270.29,Credit Card,2.0,Medium,7,3,Sometimes,2.2,18,0,0
OTT-01592,18,Female,Standard,28.0,Documentary,5,2.18,279.53,Credit Card,2.0,Medium,12,3,Rarely,4.7,30,1,0
OTT-01593,40,Female,Standard,39.8,Thriller,4,2.18,208.23,UPI,1.0,Low,8,2,Often,3.8,27,1,0
OTT-01594,45,Male,Premium,43.7,Action,5,1.78,391.94,Wallet,0.0,High,13,2,Sometimes,1.3,44,0,0
OTT-01595,18,Female,Standard,11.9,Action,5,0.5,280.54,Net Banking,1.0,Low,74,2,Sometimes,1.5,31,1,0
OTT-01596,22,Female,Premium,41.5,Action,4,2.7,360.53,UPI,2.0,Medium,10,5,Often,3.3,44,1,0
OTT-01597,42,Female,Standard,25.2,Thriller,2,2.75,228.71,UPI,0.0,High,2,1,Never,4.2,52,0,0
OTT-01598,59,Male,Standard,20.8,Action,4,0.89,231.4,Credit Card,1.0,High,8,3,Never,4.2,49,1,0
OTT-01599,35,Male,Standard,10.7,Romance,4,1.05,284.46,Net Banking,3.0,Medium,2,4,Often,2.7,39,0,0
OTT-01600,26,Male,Standard,12.0,Drama,2,0.51,277.04,Net Banking,2.0,Medium,4,3,Rarely,2.0,30,1,1
OTT-01601,32,Female,Standard,19.0,Drama,1,0.93,264.64,Net Banking,1.0,High,4,1,Sometimes,4.2,52,1,0
OTT-01602,51,Female,Basic,26.5,Documentary,3,1.11,103.23,UPI,0.0,High,7,3,Sometimes,4.8,37,1,0
OTT-01603,27,Male,Basic,,Drama,1,0.84,134.49,Wallet,1.0,Medium,7,4,Often,2.8,12,1,0
OTT-01604,25,Male,Basic,60.0,Action,4,2.41,108.12,Wallet,2.0,Medium,11,4,Rarely,1.5,17,1,0
OTT-01605,29,Male,Basic,11.7,Drama,1,0.73,110.46,UPI,1.0,Low,5,1,Often,3.4,34,1,0
OTT-01606,23,Female,Standard,22.8,Sci-Fi,3,1.68,269.46,UPI,2.0,Medium,2,4,Always,1.3,28,1,0
OTT-01607,36,Female,Basic,46.7,Action,1,3.18,131.86,UPI,0.0,Low,6,5,Often,3.4,4,0,0
OTT-01608,54,Male,Premium,39.4,Sci-Fi,3,2.82,424.52,UPI,1.0,Medium,15,4,Always,1.7,34,1,0
OTT-01609,38,Male,Basic,14.3,Romance,1,0.97,146.23,UPI,1.0,Medium,12,1,Always,3.1,46,1,0
OTT-01610,31,Male,Standard,50.3,Sci-Fi,5,2.18,248.29,Credit Card,0.0,Low,1,1,Sometimes,3.5,14,1,0
OTT-01611,31,Female,Standard,43.9,Romance,4,2.43,283.34,UPI,0.0,Low,29,3,Often,2.8,13,1,0
OTT-01612,18,Female,Basic,25.5,Thriller,3,1.25,125.81,UPI,0.0,Low,3,4,Sometimes,4.3,49,1,0
OTT-01613,45,Female,Premium,14.1,Thriller,4,1.09,403.91,UPI,0.0,Low,8,4,Rarely,2.5,58,1,1
OTT-01614,34,Male,Basic,10.9,Documentary,5,0.5,138.36,Credit Card,0.0,Medium,0,1,Often,1.6,49,1,1
OTT-01615,32,Female,Standard,22.0,Sci-Fi,1,1.72,226.01,Net Banking,1.0,High,24,3,Rarely,2.9,54,1,0
OTT-01616,70,Male,Premium,,Comedy,4,1.77,415.04,UPI,1.0,Medium,11,3,Rarely,4.9,50,1,1
OTT-01617,38,Female,Standard,56.1,Romance,1,2.64,292.63,Credit Card,0.0,Low,3,5,Often,4.5,3,1,0
OTT-01618,25,Male,Basic,27.1,Action,1,1.22,109.81,UPI,4.0,Low,11,5,Rarely,2.2,21,0,0
OTT-01619,29,Female,Standard,43.2,Comedy,4,2.94,208.2,Wallet,0.0,Medium,3,1,Sometimes,2.0,16,1,0
OTT-01620,48,Female,Standard,29.0,Romance,3,1.69,268.54,Net Banking,1.0,Medium,3,3,Always,2.9,51,0,1
OTT-01621,36,Female,Premium,19.5,Action,3,1.3,464.1,Credit Card,0.0,Medium,5,3,Rarely,,38,1,0
OTT-01622,18,Female,Premium,37.2,Romance,4,2.86,452.17,Wallet,0.0,Low,9,5,Often,4.7,55,0,0
OTT-01623,46,Male,Standard,16.9,Romance,3,,222.9,Credit Card,1.0,Low,2,5,Sometimes,3.5,26,1,0
OTT-01624,26,Male,Premium,61.1,Action,2,2.93,416.28,Wallet,0.0,Low,13,1,Always,4.3,6,1,0
OTT-01625,57,Female,Basic,18.4,Romance,1,1.13,133.99,Credit Card,0.0,Medium,8,3,Sometimes,3.8,18,1,0
OTT-01626,47,Male,Basic,65.7,Romance,4,4.17,108.7,Credit Card,0.0,Medium,0,1,Sometimes,1.4,41,1,0
OTT-01627,29,Male,Premium,60.5,Romance,5,5.47,371.5,UPI,0.0,High,7,5,Sometimes,4.6,50,1,0
OTT-01628,50,Male,Basic,44.9,Documentary,4,2.38,114.62,UPI,0.0,Medium,5,4,Often,1.8,6,1,0
OTT-01629,35,Female,Basic,38.7,Thriller,4,1.63,107.21,UPI,0.0,Medium,11,5,Never,2.5,41,1,0
OTT-01630,45,Male,Basic,43.5,Drama,1,2.15,129.51,Net Banking,2.0,High,22,3,Often,4.4,57,0,0
OTT-01631,40,Male,Standard,26.4,Romance,5,1.59,262.08,Net Banking,0.0,Medium,3,1,Rarely,4.9,50,1,0
OTT-01632,24,Male,Standard,35.2,Documentary,1,4.07,230.72,UPI,0.0,Medium,11,3,Always,2.2,25,1,0
OTT-01633,27,Male,Standard,39.4,Action,3,1.65,205.64,UPI,0.0,High,1,5,Sometimes,2.5,48,1,1
OTT-01634,47,Female,Basic,26.6,Sci-Fi,4,,110.02,Credit Card,5.0,Low,0,5,Sometimes,2.9,24,1,0
OTT-01635,30,Other,Standard,29.6,Romance,1,2.26,298.81,Credit Card,0.0,Low,26,2,Often,3.0,30,0,0
OTT-01636,30,Female,Premium,39.4,Documentary,2,2.47,466.93,UPI,0.0,High,19,5,Often,4.0,23,1,0
OTT-01637,23,Male,Premium,22.2,Thriller,4,1.45,437.14,Credit Card,1.0,Medium,6,3,Often,4.3,45,1,0
OTT-01638,40,Female,Standard,43.6,Documentary,3,1.79,205.58,Net Banking,4.0,Medium,1,1,Sometimes,5.0,43,1,0
OTT-01639,59,Female,Premium,26.7,Thriller,1,2.47,431.12,UPI,3.0,High,3,1,Often,4.2,8,1,1
OTT-01640,22,Male,Standard,34.7,Sci-Fi,1,1.76,209.88,Credit Card,0.0,Low,8,2,Never,2.2,58,0,0
OTT-01641,35,Female,Basic,24.4,Romance,2,2.49,123.02,UPI,0.0,Medium,10,3,Always,2.4,56,1,0
OTT-01642,51,Female,Basic,58.1,Comedy,3,4.57,138.53,Credit Card,0.0,Medium,11,5,Sometimes,3.5,49,1,0
OTT-01643,34,Female,Basic,14.2,Sci-Fi,2,0.7,133.86,UPI,,Low,13,4,Sometimes,3.7,9,0,0
OTT-01644,40,Female,Standard,10.1,Drama,4,0.5,244.3,Net Banking,3.0,Low,2,1,Always,1.4,6,0,0
OTT-01645,22,Male,Basic,48.3,Action,5,3.02,113.4,UPI,2.0,Medium,3,3,Sometimes,2.4,33,1,1
OTT-01646,40,Male,Standard,50.7,Documentary,1,2.37,226.07,Credit Card,4.0,Low,0,2,Always,1.8,33,1,0
OTT-01647,32,Female,Basic,41.4,Action,2,1.73,129.29,Net Banking,1.0,Low,0,4,Often,3.0,45,1,0
OTT-01648,46,Male,Premium,27.7,Action,1,1.16,391.11,Credit Card,0.0,Low,3,3,Often,1.7,7,1,0
OTT-01649,49,Male,Standard,25.4,Action,1,1.84,205.75,Net Banking,1.0,Medium,2,5,Rarely,3.3,42,1,0
OTT-01650,66,Female,Premium,26.7,Thriller,2,2.01,366.65,UPI,0.0,High,6,1,Often,2.9,18,1,0
OTT-01651,41,Female,Premium,46.2,Documentary,1,2.27,350.5,UPI,0.0,Medium,18,5,Rarely,2.6,6,1,0
OTT-01652,38,Male,Basic,42.2,Drama,3,2.21,107.48,Wallet,5.0,Medium,12,2,Often,3.6,45,1,0
OTT-01653,37,Female,Standard,16.3,Romance,3,1.11,205.52,Net Banking,1.0,High,14,1,Rarely,,37,1,1
OTT-01654,30,Female,Basic,37.8,Romance,5,3.18,141.42,Credit Card,0.0,Low,9,4,Sometimes,2.6,21,1,0
OTT-01655,39,Female,Premium,13.6,Comedy,3,0.73,387.83,Credit Card,2.0,Low,12,1,Sometimes,3.6,26,1,0
OTT-01656,31,Male,Standard,19.6,Romance,2,1.28,223.84,Wallet,0.0,Low,1,5,Often,1.2,15,1,0
OTT-01657,37,Male,Basic,9.9,Drama,3,0.97,139.9,Credit Card,0.0,Low,8,3,Often,2.7,44,1,0
OTT-01658,50,Male,Basic,51.5,Romance,5,2.73,110.07,UPI,2.0,Low,8,3,Often,1.8,54,0,0
OTT-01659,22,Male,Standard,16.4,Thriller,4,0.83,297.5,Net Banking,0.0,Low,9,3,Rarely,1.2,30,1,0
OTT-01660,48,Male,Premium,11.6,Sci-Fi,4,0.82,393.79,UPI,0.0,Low,15,2,Rarely,1.1,11,0,0
OTT-01661,50,Male,Standard,18.9,Romance,2,0.85,265.79,Net Banking,0.0,Medium,28,2,Sometimes,1.7,8,1,0
OTT-01662,33,Male,Premium,69.4,Action,5,7.5,488.19,Net Banking,3.0,Low,12,3,Never,2.7,5,1,0
OTT-01663,18,Female,Standard,22.8,Action,3,1.39,249.18,Net Banking,0.0,Medium,25,4,Often,3.3,8,0,0
OTT-01664,27,Male,Basic,21.4,Sci-Fi,5,0.88,99.53,Net Banking,,Medium,7,5,Sometimes,4.2,5,1,0
OTT-01665,50,Female,Premium,46.1,Action,1,4.1,360.91,UPI,0.0,Low,3,4,Never,3.4,10,1,0
OTT-01666,34,Female,Basic,29.7,Action,5,2.72,120.79,UPI,1.0,High,10,3,Always,3.1,15,1,0
OTT-01667,23,Male,Premium,41.7,Thriller,3,2.89,372.68,UPI,0.0,Medium,39,5,Always,1.1,38,1,0
OTT-01668,28,Female,Standard,18.5,Thriller,2,1.47,226.81,Net Banking,2.0,Low,12,2,Often,2.2,56,1,0
OTT-01669,45,Female,Basic,20.7,Thriller,1,1.76,117.12,Wallet,1.0,Low,34,1,Sometimes,3.8,50,1,1
OTT-01670,41,Male,Standard,52.9,Romance,5,2.19,264.15,Credit Card,0.0,Medium,0,1,Sometimes,2.1,55,1,0
OTT-01671,32,Female,Premium,55.5,Sci-Fi,4,4.0,425.5,Credit Card,4.0,Medium,2,5,Rarely,3.4,3,1,0
OTT-01672,30,Male,Premium,51.0,Action,3,5.66,449.38,Wallet,3.0,Medium,3,4,Often,3.4,41,1,1
OTT-01673,30,Female,Basic,32.5,Comedy,2,1.4,129.75,UPI,0.0,Low,5,5,Sometimes,2.2,10,1,1
OTT-01674,23,Male,Basic,30.7,Sci-Fi,3,1.97,112.11,Credit Card,0.0,Medium,0,4,Never,3.3,7,1,0
OTT-01675,54,Female,Standard,24.7,Comedy,5,1.2,226.17,Net Banking,0.0,Medium,24,4,Never,1.5,51,1,0
OTT-01676,31,Male,Standard,31.9,Action,2,2.24,290.22,Wallet,1.0,High,12,1,Often,3.9,24,0,0
OTT-01677,49,Female,Standard,35.2,Drama,4,1.47,286.45,Net Banking,0.0,Medium,0,2,Rarely,1.1,26,0,0
OTT-01678,53,Male,Basic,43.8,Sci-Fi,1,3.4,101.42,Net Banking,2.0,Low,1,3,Rarely,1.1,34,0,1
OTT-01679,46,Female,Premium,32.2,Romance,5,1.67,444.03,Credit Card,0.0,Low,9,2,Sometimes,4.5,58,0,1
OTT-01680,29,Female,Standard,15.5,Comedy,2,0.7,261.78,Wallet,0.0,Low,23,3,Rarely,3.3,8,0,0
OTT-01681,39,Male,Premium,25.4,Sci-Fi,1,2.11,416.93,UPI,1.0,Medium,0,1,Never,1.7,39,1,0
OTT-01682,34,Female,Standard,8.4,Sci-Fi,2,0.5,284.27,Wallet,2.0,Low,5,3,Rarely,3.4,5,0,0
OTT-01683,24,Male,Standard,57.4,Thriller,5,2.67,239.51,Credit Card,3.0,Medium,2,4,Often,2.5,36,1,0
OTT-01684,38,Female,Premium,6.7,Drama,2,0.5,409.21,Credit Card,0.0,Medium,1,5,Always,2.1,43,1,0
OTT-01685,20,Female,Standard,53.2,Thriller,4,2.25,265.78,UPI,0.0,Low,13,3,Always,4.2,26,1,0
OTT-01686,49,Female,Premium,32.7,Drama,2,2.24,493.02,Credit Card,0.0,Medium,17,2,Sometimes,2.9,10,1,0
OTT-01687,29,Female,Premium,36.8,Drama,5,2.04,490.53,Net Banking,0.0,Medium,25,1,Always,2.2,33,0,0
OTT-01688,37,Male,Standard,36.9,Romance,2,1.55,207.01,Wallet,2.0,Medium,11,1,Rarely,4.8,36,1,0
OTT-01689,38,Male,Standard,24.1,Sci-Fi,1,2.98,228.27,Net Banking,0.0,High,0,5,Often,1.7,54,1,0
OTT-01690,31,Male,Basic,12.1,Thriller,1,0.65,117.95,Wallet,1.0,Medium,4,4,Often,1.6,31,1,0
OTT-01691,42,Female,Basic,36.9,Thriller,3,3.16,128.51,UPI,0.0,Low,5,4,Never,1.4,38,1,0
OTT-01692,29,Male,Basic,41.4,Comedy,3,2.01,139.27,Net Banking,,High,3,1,Rarely,1.5,50,0,0
OTT-01693,45,Female,Basic,25.8,Sci-Fi,4,1.2,107.61,Net Banking,0.0,Medium,7,4,Always,2.0,25,0,0
OTT-01694,18,Female,Basic,27.7,Action,1,1.38,120.14,Net Banking,1.0,Medium,2,5,Often,3.8,45,1,0
